"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","RENT","IDX2015","A","2009",79.6726190416676,
"AUT","HOUSECOST","RENT","IDX2015","A","2010",82.8088190507461,
"AUT","HOUSECOST","RENT","IDX2015","A","2011",85.5564612935485,
"AUT","HOUSECOST","RENT","IDX2015","A","2012",89.3258358157531,
"AUT","HOUSECOST","RENT","IDX2015","A","2013",92.1010809599121,
"AUT","HOUSECOST","RENT","IDX2015","A","2014",95.7600013837694,
"AUT","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","RENT","IDX2015","A","2016",103.082801405286,
"AUT","HOUSECOST","RENT","IDX2015","A","2017",107.340467078185,
"AUT","HOUSECOST","RENT","IDX2015","A","2018",111.331452179447,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1970",7.73555205006472,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1971",7.67695366833612,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1972",8.35086648387554,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1973",9.52346368149616,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1974",10.9550954778527,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1975",12.6485218343055,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3268815742952,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1977",17.8459677002185,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1978",19.9311705326508,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1979",21.6099510395342,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1980",21.7783783095814,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1981",20.5975566880549,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1982",19.845126166431,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1983",19.5229174759059,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1984",19.9183554142775,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1985",20.211272405664,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1986",21.1559297028852,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1987",22.5088400568514,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1988",24.3212639410549,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1989",27.6934708043912,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1990",30.6263021806479,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1991",31.9297827923175,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1992",34.0570924422616,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1993",35.8676855952689,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1994",38.1652532464563,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1995",39.8898020332439,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1996",40.7557378890301,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1997",41.7370098101746,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1998",44.3860778510257,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1999",47.5404277020184,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2000",50.1144357638267,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2001",52.5419853299417,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2002",55.9050385372972,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2003",59.7605584364212,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2004",64.9525121087457,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2005",72.5361832041197,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2006",79.6153750980578,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2007",85.8185760371274,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2008",89.6052178815594,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2009",89.1830343041227,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2010",91.9777099212035,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2011",95.6758325156488,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2012",97.8135192328281,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2013",98.9619326726558,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2014",98.4170000052376,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.640656934604,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2017",106.373012009044,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2018",109.415295958701,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1970",72.2477334105622,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1971",65.2272297243218,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1972",63.1699588949948,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1973",63.9326592461837,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1974",62.8447129445068,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1975",64.6627741633505,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1976",67.7167054947858,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1977",74.2390691183202,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1978",77.4270339190879,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1979",78.8454172656912,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1980",71.6463615896717,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1981",62.7896435189281,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1982",57.3322739502537,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1983",53.3499961819116,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1984",51.8303282150503,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1985",49.9577095738467,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1986",49.2770665563395,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1987",51.6999693842565,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1988",53.6480160778141,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1989",57.1601042454834,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1990",58.3419343926093,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1991",57.1997557148618,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1992",58.2320206777547,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1993",59.5373848481583,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1994",60.843003857353,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1995",59.1871295133484,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1996",60.42723332283,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1997",60.6547463930246,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1998",62.6210111493099,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1999",65.4988143989278,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",65.7905933179751,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",66.0098600245525,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",70.0069192081523,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",74.0517472283034,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",79.210222459903,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",85.8934225340353,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",90.075103258183,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",93.2042542328244,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",93.0317803176221,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",91.8765615899074,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",95.1586115926794,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",98.0203408161178,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2012",99.162716927126,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2013",99.8159656155015,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2014",98.577825344238,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2016",100.036897635054,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2017",100.915658467715,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2018",101.169269959072,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1977",66.5595102978491,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1978",69.3539800871246,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1979",70.9710535419447,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1980",66.5980480690407,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1981",57.10234130663,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1982",50.8592195349115,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1983",45.9011584062097,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1984",44.5285926780894,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1985",43.0433973989582,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1986",43.4236272330371,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1987",44.3124893215971,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1988",46.1904474385325,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1989",50.7163954051453,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1990",54.3567668667197,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1991",55.0165166064881,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1992",55.4268903358504,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1993",55.4395973152392,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1994",56.4243805638002,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1995",57.3238568213913,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1996",57.153893292171,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1997",57.5569095566613,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1998",60.5053903509366,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1999",63.8703780664553,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2000",66.3396621717611,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2001",68.2350684851212,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2002",70.8040265184079,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2003",74.0531666783535,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2004",78.9787885918101,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2005",86.4774697501596,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2006",91.7233281584247,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2007",96.9821997813596,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2008",99.3095946103807,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2009",96.8288716224645,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2010",98.6959271781509,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2011",101.479346185489,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2012",102.174671785394,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2013",102.031565304828,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2014",99.384348962178,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2016",101.684224814513,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2017",104.256815394109,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2018",106.146627744158,
"BEL","HOUSECOST","REAL","IDX2015","A","1970",37.8710897563134,
"BEL","HOUSECOST","REAL","IDX2015","A","1971",35.6815247222231,
"BEL","HOUSECOST","REAL","IDX2015","A","1972",36.7446168778182,
"BEL","HOUSECOST","REAL","IDX2015","A","1973",39.5827122640771,
"BEL","HOUSECOST","REAL","IDX2015","A","1974",40.3655985273299,
"BEL","HOUSECOST","REAL","IDX2015","A","1975",41.4556682937738,
"BEL","HOUSECOST","REAL","IDX2015","A","1976",46.5909827418026,
"BEL","HOUSECOST","REAL","IDX2015","A","1977",50.6206150631882,
"BEL","HOUSECOST","REAL","IDX2015","A","1978",54.2364974528389,
"BEL","HOUSECOST","REAL","IDX2015","A","1979",56.6165063804547,
"BEL","HOUSECOST","REAL","IDX2015","A","1980",51.5587747885264,
"BEL","HOUSECOST","REAL","IDX2015","A","1981",45.3923003066769,
"BEL","HOUSECOST","REAL","IDX2015","A","1982",40.799189347277,
"BEL","HOUSECOST","REAL","IDX2015","A","1983",37.4880777317143,
"BEL","HOUSECOST","REAL","IDX2015","A","1984",36.2229163762251,
"BEL","HOUSECOST","REAL","IDX2015","A","1985",35.010579147176,
"BEL","HOUSECOST","REAL","IDX2015","A","1986",36.5074421229944,
"BEL","HOUSECOST","REAL","IDX2015","A","1987",38.2091551981527,
"BEL","HOUSECOST","REAL","IDX2015","A","1988",40.8060139970477,
"BEL","HOUSECOST","REAL","IDX2015","A","1989",44.7509169302275,
"BEL","HOUSECOST","REAL","IDX2015","A","1990",48.1786397567907,
"BEL","HOUSECOST","REAL","IDX2015","A","1991",48.8527337708032,
"BEL","HOUSECOST","REAL","IDX2015","A","1992",51.1684607180256,
"BEL","HOUSECOST","REAL","IDX2015","A","1993",52.5491078391199,
"BEL","HOUSECOST","REAL","IDX2015","A","1994",54.6817395525226,
"BEL","HOUSECOST","REAL","IDX2015","A","1995",56.2839917731486,
"BEL","HOUSECOST","REAL","IDX2015","A","1996",57.1487963116482,
"BEL","HOUSECOST","REAL","IDX2015","A","1997",57.6497079832196,
"BEL","HOUSECOST","REAL","IDX2015","A","1998",60.5835188402738,
"BEL","HOUSECOST","REAL","IDX2015","A","1999",64.4867880411161,
"BEL","HOUSECOST","REAL","IDX2015","A","2000",65.8684597682466,
"BEL","HOUSECOST","REAL","IDX2015","A","2001",67.6694859063379,
"BEL","HOUSECOST","REAL","IDX2015","A","2002",71.0183583343119,
"BEL","HOUSECOST","REAL","IDX2015","A","2003",74.735754252485,
"BEL","HOUSECOST","REAL","IDX2015","A","2004",79.3095266300101,
"BEL","HOUSECOST","REAL","IDX2015","A","2005",86.2419449111127,
"BEL","HOUSECOST","REAL","IDX2015","A","2006",91.8071351745973,
"BEL","HOUSECOST","REAL","IDX2015","A","2007",96.1869176096499,
"BEL","HOUSECOST","REAL","IDX2015","A","2008",97.3329966938136,
"BEL","HOUSECOST","REAL","IDX2015","A","2009",97.2697356251387,
"BEL","HOUSECOST","REAL","IDX2015","A","2010",98.6056003859323,
"BEL","HOUSECOST","REAL","IDX2015","A","2011",99.5765045214442,
"BEL","HOUSECOST","REAL","IDX2015","A","2012",99.7959219759074,
"BEL","HOUSECOST","REAL","IDX2015","A","2013",100.127560646627,
"BEL","HOUSECOST","REAL","IDX2015","A","2014",99.0744149393899,
"BEL","HOUSECOST","REAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","REAL","IDX2015","A","2016",100.880353308679,
"BEL","HOUSECOST","REAL","IDX2015","A","2017",102.659308140071,
"BEL","HOUSECOST","REAL","IDX2015","A","2018",103.778558302306,
"BEL","HOUSECOST","RENT","IDX2015","A","1977",26.7960770589707,
"BEL","HOUSECOST","RENT","IDX2015","A","1978",28.7327085171426,
"BEL","HOUSECOST","RENT","IDX2015","A","1979",30.4498400559564,
"BEL","HOUSECOST","RENT","IDX2015","A","1980",32.7516788233433,
"BEL","HOUSECOST","RENT","IDX2015","A","1981",36.0975035233955,
"BEL","HOUSECOST","RENT","IDX2015","A","1982",39.0336200754645,
"BEL","HOUSECOST","RENT","IDX2015","A","1983",42.5512518126874,
"BEL","HOUSECOST","RENT","IDX2015","A","1984",44.7409308555699,
"BEL","HOUSECOST","RENT","IDX2015","A","1985",46.9568835217663,
"BEL","HOUSECOST","RENT","IDX2015","A","1986",48.7158561536893,
"BEL","HOUSECOST","RENT","IDX2015","A","1987",50.7951263096346,
"BEL","HOUSECOST","RENT","IDX2015","A","1988",52.644426448332,
"BEL","HOUSECOST","RENT","IDX2015","A","1989",54.5911865943391,
"BEL","HOUSECOST","RENT","IDX2015","A","1990",56.3412467255936,
"BEL","HOUSECOST","RENT","IDX2015","A","1991",58.0360418527032,
"BEL","HOUSECOST","RENT","IDX2015","A","1992",61.4499946087497,
"BEL","HOUSECOST","RENT","IDX2015","A","1993",64.6922148519162,
"BEL","HOUSECOST","RENT","IDX2015","A","1994",67.6396800729761,
"BEL","HOUSECOST","RENT","IDX2015","A","1995",69.5864402189831,
"BEL","HOUSECOST","RENT","IDX2015","A","1996",71.3080453481035,
"BEL","HOUSECOST","RENT","IDX2015","A","1997",72.5097479382312,
"BEL","HOUSECOST","RENT","IDX2015","A","1998",73.356465501735,
"BEL","HOUSECOST","RENT","IDX2015","A","1999",74.4312830823463,
"BEL","HOUSECOST","RENT","IDX2015","A","2000",75.541518165614,
"BEL","HOUSECOST","RENT","IDX2015","A","2001",77.0010282750772,
"BEL","HOUSECOST","RENT","IDX2015","A","2002",78.9508059213105,
"BEL","HOUSECOST","RENT","IDX2015","A","2003",80.693558552017,
"BEL","HOUSECOST","RENT","IDX2015","A","2004",82.2329386674705,
"BEL","HOUSECOST","RENT","IDX2015","A","2005",83.8689737901731,
"BEL","HOUSECOST","RENT","IDX2015","A","2006",86.7931440094859,
"BEL","HOUSECOST","RENT","IDX2015","A","2007",88.4865391364905,
"BEL","HOUSECOST","RENT","IDX2015","A","2008",90.2292417671932,
"BEL","HOUSECOST","RENT","IDX2015","A","2009",92.1069294080198,
"BEL","HOUSECOST","RENT","IDX2015","A","2010",93.1924769894359,
"BEL","HOUSECOST","RENT","IDX2015","A","2011",94.2812620710948,
"BEL","HOUSECOST","RENT","IDX2015","A","2012",95.7353971801549,
"BEL","HOUSECOST","RENT","IDX2015","A","2013",96.995544774666,
"BEL","HOUSECOST","RENT","IDX2015","A","2014",99.0276174270714,
"BEL","HOUSECOST","RENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","RENT","IDX2015","A","2016",100.940882570566,
"BEL","HOUSECOST","RENT","IDX2015","A","2017",102.030457652284,
"BEL","HOUSECOST","RENT","IDX2015","A","2018",103.080432731199,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1970",5.43138312164235,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1971",5.72422473460631,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1972",6.19387637825461,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1973",7.49785035227852,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1974",9.55879226957893,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1975",10.6693802732294,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1976",11.9567783072857,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1977",12.5424615337707,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.177872579721,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.5481503158035,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.4107805128253,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.8038740255062,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1982",17.7659722936483,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1983",18.7746854682684,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1984",18.6698357525004,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1985",19.6749693913696,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1986",22.8821106972886,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1987",26.5653302580851,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1988",31.2113426634393,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1989",35.2604521414539,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1990",34.2707820970288,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1991",35.7751689279517,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1992",36.7149709257433,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1993",37.5101392247065,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1994",38.782081231207,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1995",36.9769724882236,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1996",36.967542968331,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1997",37.8849268450767,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1998",37.3941827208653,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1999",38.4249446100037,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2000",40.0674256447638,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2001",41.9616738440291,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2002",45.3439858818565,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2003",49.125288932795,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2004",53.1588387059648,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2005",57.4072297938868,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2006",64.1224595494088,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2007",71.5320871258261,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2008",75.4371157553493,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2009",73.3337809194058,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2010",79.8629427505444,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2011",83.829354612854,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2012",87.8643430555424,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2013",90.1249724255009,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2014",94.8840911924656,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2016",109.947920163433,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2017",123.258970104448,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","2018",128.243000870524,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1970",70.9353062613623,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1971",68.8408612118965,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1972",65.646622329333,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1973",67.6232619432703,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1974",73.8589270308054,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1975",71.1526293732448,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1976",72.3585804558213,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1977",69.6741094865958,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1978",65.2186246222014,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1979",65.7850678693929,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1980",66.7920165036269,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1981",67.6979973446626,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1982",58.4706532752171,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1983",59.3881346878226,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1984",54.73349121293,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1985",53.8734299046412,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1986",60.1216923192292,
"CAN","HOUSECOST","PRICEINCOME","IDX2015","A","1987",66.548273213231,
